id,num_bedrooms,num_bathrooms,total_floors,has_view_to_waterfront,has_been_viewed,overall_condition,grade,year_built,year_last_renovated
8021700715,3,1.5,2,0,0,5,7,1926,0
8021700725,3,2,2,0,0,3,7,1988,0
8024200681,3,1.5,3,0,0,3,8,2007,0
8024201270,2,1,1,0,0,4,7,1939,0
8025700460,4,1.75,1,0,0,3,7,1976,0
8025700590,3,1,1,0,0,4,7,1970,0
8026200080,4,1.75,1,0,0,5,7,1969,0
8029500380,3,2,1,0,0,3,8,1989,0
8032700010,3,2.5,2,0,0,3,8,1996,0
8035600590,3,2.75,1,0,0,4,8,1989,0
8039900086,3,1.75,1,0,0,3,7,1962,0
8045600130,4,2.75,1,0,0,4,7,1979,0
8056000075,2,1.75,2,0,0,3,8,1987,0
8078050120,3,2,1,0,0,3,7,1998,0
8078350280,3,2.5,2,0,0,3,8,1989,0
8078360080,4,2.5,2,0,0,3,9,1990,0
8078380230,3,2.5,2,0,0,3,8,1988,0
8078400010,4,2.25,1,0,0,3,8,1984,0
8078400020,3,2.25,2,0,0,3,8,1984,0
8078520090,3,2,1,0,0,3,7,1998,0
8078700020,3,2.25,1,0,0,4,8,1976,0
8079000190,4,2.5,2,0,0,3,8,1987,0
8081020370,4,3.5,1,0,2,3,11,1999,0
8082400136,4,2.75,1,0,2,4,8,1949,0
8083350070,2,2.25,2,0,0,3,7,1995,0
8085400401,4,4.5,2,0,0,3,10,,0
8091670730,4,2.5,2,0,0,3,8,2011,0
8092500720,3,1.5,1,0,0,5,7,1967,0
8092501400,3,1.5,1,0,0,4,7,1967,0
8096600050,3,2,1,0,0,3,7,1968,1998
8096800110,3,2.25,1,0,0,3,7,1975,0
8099800340,3,1.5,1,0,0,3,7,1977,0
8099900040,5,3.5,2,0,0,4,7,1974,0
8099900260,4,2.5,1,0,0,5,7,1974,0
8100000110,3,1.75,1,0,0,3,7,1993,0
8106100105,4,4.25,2,1,4,4,11,1980,0
8113600004,3,2.5,2,0,0,3,8,2014,0
8114000040,4,1.75,1,0,0,4,7,1969,0
8118600025,4,1,1,0,0,4,7,1939,0
8121100265,4,2.25,1,0,0,4,8,1948,0
8121100395,4,1.5,1.5,0,0,3,6,1946,0
8121200970,4,2.25,1,0,0,3,8,1983,0
8122600195,2,1,2,0,0,4,6,1945,0
8122600245,4,1.75,1,0,0,4,6,1945,0
8127700845,2,1,1,0,1,3,5,1925,0
8128600060,4,3.25,2,0,2,3,10,1995,0
8129700644,3,4,3,0,4,3,8,1997,0
8137500400,3,2.5,2,0,0,4,8,1990,0
8138870060,2,2.5,2,0,0,3,8,2012,0
8143000280,3,1.75,1,0,0,3,7,1976,0
8143100500,3,1.75,1,0,0,3,7,1969,0
8150100045,2,1,1,0,0,3,6,1940,0
8151600973,4,2.5,2,0,0,3,9,2007,0
8151601190,5,1,1.5,0,0,3,6,1936,0
8155870200,4,2.5,2,0,0,3,8,2014,0
8156600155,4,1.75,1.5,0,0,5,7,1909,0
8159610060,3,2,1,0,0,3,7,1974,0
8159620260,4,2.25,1,0,0,3,7,1976,0
8161000220,3,2.5,2,0,0,3,8,1992,0
8161020050,3,2.5,2,0,0,3,8,1994,0
8165500790,3,2.5,2,0,0,3,8,2014,0
8562600260,3,1.75,1,0,0,3,8,1963,0
8562750550,4,2.5,2,0,0,3,8,2004,0
8562770490,3,2.5,2,0,0,3,8,2005,0
8562780490,3,2.5,2,0,0,3,7,2013,0
8562890590,3,2.5,2,0,0,3,8,2001,0
8562900430,4,2.5,2,0,1,3,8,2013,0
8562900520,5,3.5,2,0,0,3,9,2006,0
8562901010,2,3,1.5,0,0,5,8,1984,0
8562901350,3,3.5,2,0,0,3,8,1998,0
8562901830,4,2.25,1,0,1,4,7,1979,0
8562970040,5,3.25,2,0,0,5,9,1977,0
8563000470,4,2.5,1,0,0,4,8,1966,0
8563010540,4,1.75,1,0,0,3,8,1967,0
8563020170,3,1.75,1,0,0,3,8,1967,0
8563030280,3,2.5,2,0,0,4,9,1975,0
8564850200,5,2.5,2,0,0,3,9,2012,0
8564860130,5,3.5,2,0,0,3,9,2014,0
8564860270,4,2.5,2,0,0,3,8,2013,0
8564950280,3,2.5,2,0,0,3,8,2004,0
8565000030,4,2.5,2,0,0,3,9,1997,0
8567300110,3,2.5,1,0,0,3,8,1985,0
8568700015,3,1.75,1,0,0,3,7,1958,0
8581200030,4,2,1.5,0,0,4,7,1970,0
8581400450,2,1,1,0,0,5,5,1915,0
8588000315,3,1.75,1,0,0,3,7,1968,0
8594400370,3,2.25,1,0,0,3,7,1985,0
8598200070,2,2.5,2,0,0,3,7,2004,0
8605900060,3,1.75,1.5,0,0,4,7,1903,0
8632100010,2,1,1,0,0,4,7,1947,0
8635750950,4,2.5,2,0,0,3,8,1998,0
8641500345,3,2,2,0,0,3,7,1989,0
8642600170,4,2,1,0,2,5,7,1955,0
8644210110,3,2.5,1,0,0,3,10,1990,0
8645530010,3,2,1,0,0,3,7,1979,0
8645900080,3,2,1,0,0,3,7,1994,0
8648100200,4,2.5,2,0,0,3,7,1998,0
8650000250,6,2.5,1,0,0,4,9,1974,0
8651402700,2,1,1,0,0,5,6,1969,0
8651410740,3,1,1,0,0,5,6,1969,0
8651430220,3,1,1,0,0,5,6,1969,0
8651430370,3,1,1,0,0,3,6,1969,0
8651430560,3,1,1,0,0,3,6,1969,2014
8651441290,3,1.5,1,0,0,4,7,1977,0
8651441620,3,1.5,1,0,0,5,7,1970,0
8651442520,4,3,1,0,0,3,7,1978,0
8651510380,3,2,1,0,0,3,8,1982,0
8651510610,3,1.75,1,0,0,3,8,1983,0
8651520510,4,2.75,1,0,0,3,8,1986,0
8651610660,4,2.5,2,0,0,3,9,1999,0
8651611640,3,2.5,2,0,0,3,9,2001,0
8651710190,4,2.25,1,0,0,3,7,1977,0
8653900150,3,2.5,2,0,0,3,10,1994,0
8656300080,3,2,1,0,0,3,7,1992,0
8658301060,2,1.75,2,0,0,3,7,2008,0
8663200450,4,2.25,1,0,0,3,8,1977,0
8663280080,3,2,1,0,0,3,7,1981,0
8665900206,2,1.75,1,0,0,3,7,1981,0
8665900331,3,1.75,1,0,0,3,7,1958,0
8669150700,4,3,2,0,0,3,7,2012,0
8669400100,4,2.75,1,0,0,4,9,1965,0
8672200110,5,3.75,2,0,2,3,10,2006,0
8673400052,3,2.75,3,0,0,3,8,2003,0
8673400190,3,2.5,3,0,0,3,8,2004,0
8678500060,5,4.25,2,0,0,3,12,1999,0
8679600150,4,2,1,0,0,4,7,1961,2001
8680100030,3,1.75,1,0,0,4,6,1961,0
8682220390,2,2.5,2,0,0,3,8,2003,0
8682230760,2,2.5,2,0,0,3,9,2004,0
8682231110,2,2,1,0,0,3,8,2003,0
8682231190,2,2,1,0,0,3,8,2003,0
8682250350,2,1.75,1,0,0,3,8,2004,0
8682260870,2,2,1,0,0,3,8,2005,0
8682261010,2,1.75,1,0,0,3,8,2005,0
8682261250,2,1.75,1,0,0,3,8,2005,0
8682262170,2,1.75,1,0,0,3,8,2004,0
8682262190,2,2,1,0,0,3,8,2004,0
8682262260,2,1.75,1,0,0,3,8,2005,0
8682262330,2,1.75,1,0,0,3,8,2004,0
8682281600,2,2,1,0,0,3,8,2006,0
8682290100,3,2,1,0,0,3,8,2007,0
8682290360,2,2,1,0,0,3,8,2006,0
8682291680,2,1.75,1,0,0,3,8,2006,0
8682300640,2,2.5,1,0,0,3,8,2008,0
8682301600,3,2.5,2,0,0,3,8,2008,0
8682310470,2,1.75,1,0,2,3,8,2008,0
8685500020,3,1,1,0,0,3,7,1962,0
8687800100,3,1.75,1,0,0,4,7,1962,0
8687800150,3,2,1,0,0,4,7,1957,0
8691300500,4,2.5,2,0,0,3,10,1996,0
8691300860,4,2.5,2,0,0,3,10,1996,0
8691300900,4,2.5,2,0,0,3,10,1997,0
8691310380,4,2.75,2,0,0,4,9,1998,0
8691330910,4,2.75,2,0,0,3,10,1998,0
8691360490,4,3.5,2,0,0,3,10,2000,0
8691400010,4,3.25,2,0,0,3,9,2004,0
8691420050,4,3.5,2,0,0,3,10,2010,0
8691430330,5,3.25,2,0,2,3,10,2011,0
8691500990,4,2.5,2,0,0,3,7,2004,0
8700100100,4,2.5,2,0,0,3,7,1990,0
8701600030,5,1,1.5,0,0,3,7,1929,0
8701600510,2,1.5,1.5,0,2,4,7,1907,1969
8712100575,5,2.5,1.5,0,0,5,9,1910,0
8712100720,3,2,1.5,0,0,5,7,1920,0
8718500275,3,2.75,1,0,0,3,7,1956,0
8730000210,2,2.5,2,0,0,3,8,2009,0
8730600050,3,1.75,1,0,1,5,7,1949,0
8731900340,3,1.75,1,0,0,4,8,1966,0
8731901940,5,1.75,1,0,0,4,8,1966,0
8731950080,4,2.25,1,0,0,4,8,1977,0
8731950910,3,1.75,1,0,0,4,8,1968,0
8731981500,4,1.75,1,0,0,4,9,1976,0
8731983340,3,2.25,2,0,0,3,9,1974,0
8732020310,4,2.25,1,0,0,3,8,1978,0
8732020670,3,1.75,1,0,0,4,8,1978,0
8732130940,4,1.75,1,0,0,2,7,1978,0
8732190380,3,1.75,1,0,0,3,7,1978,0
8802400411,3,1,1,0,0,4,7,1959,0
8802400416,3,1,1,0,0,3,7,1959,0
8805900080,3,2,1,0,0,3,7,1920,0
8807300130,3,1,1,0,0,4,6,1969,0
8807600140,3,1,1,0,0,4,7,1977,0
8807810890,3,1,1,0,0,3,6,1970,0
8807900233,2,2,3,0,0,3,8,2008,0
8813400345,2,1,1,0,0,5,7,1909,0
8815400020,4,1.75,1,0,0,5,7,1951,0
8815400105,3,1.75,1,0,0,5,7,1945,0
8818400155,3,1,1.5,0,0,3,7,1922,0
8818900060,4,2,1.5,0,0,4,7,1912,0
8820901670,5,3.5,2,0,0,3,9,2005,0
8820902200,4,2.75,2,0,1,3,9,1928,2013
8820902540,2,1,1,0,0,4,7,1947,0
8820902549,3,1.75,2,0,0,3,8,1949,1991
8823902005,5,1.75,2,0,0,3,7,1928,0
8824900020,4,2.75,1.5,0,0,5,7,1917,0
8825900245,5,2.25,2,0,0,5,7,1909,0
8825900310,4,2.5,1.5,0,0,4,8,1921,0
8827900015,3,1,1,0,0,4,8,1929,0
8827900690,3,2,1,0,0,4,7,1921,0
8827901450,4,2.5,1.5,0,0,4,8,1927,0
8832900135,5,2.25,1,0,2,4,9,1964,0
8832900360,3,1.75,1,0,1,3,8,1956,0
8835200230,4,2.5,2,0,0,5,7,1981,0
8835770330,2,1.5,2,0,0,3,11,2005,0
8842400071,5,2.5,1,0,2,3,7,1978,0
8849300160,4,2.5,1,0,3,3,7,1983,0
8850000509,2,1.5,2,0,0,3,9,2007,0
8854000370,5,3,1,0,0,3,8,1977,0
8854100130,5,3.5,1,0,0,5,9,1974,0
8854100220,3,3.25,2,0,0,3,8,1990,0
8856004415,3,1,1.5,0,0,4,6,1913,1957
8856890020,3,1.75,1,0,0,3,8,1989,0
8856890330,4,2.25,2,0,0,5,8,1989,0
8856960280,3,2.25,2,0,0,3,7,1995,0
8857320070,3,2.75,2,0,0,4,9,1979,0
8857600820,4,1.5,1,0,0,3,7,1962,0
8858100020,3,1,1,0,0,3,7,1967,0
8860300220,5,2.5,1,0,0,3,8,1975,0
8860500130,4,3.5,2,0,0,3,8,1999,0
8861000210,3,1.75,1,0,0,3,7,1953,0
8862500280,2,2.5,3,0,0,3,7,2007,0
8864000440,3,1,1,0,0,3,6,1944,0
8895800200,4,2.75,2,0,0,3,10,2012,0
8898700820,2,1,1,0,0,3,7,1981,0
8898700960,3,2.5,2,0,0,3,7,1983,0
8898701340,3,2.5,1,0,0,3,7,1986,0
8899000310,3,1.5,1,0,0,4,7,1968,0
8899200570,3,2.25,1,0,0,4,8,1977,0
8901500178,4,2.25,1.5,0,0,3,7,1947,2014
8902000175,4,2,1,0,0,4,7,1940,0
8907500070,5,5,2,0,4,3,12,2009,0
8910500471,3,1,1,0,0,3,8,1954,0
8914100170,3,2.5,2,0,2,3,10,1993,0
8917100206,4,1.5,1.5,0,0,4,7,1962,0
8924100308,4,2.5,2,0,1,3,9,2007,0
8925100255,4,2.5,1.5,0,1,5,8,1948,0
8925100440,4,2.25,1,0,2,4,8,1941,0
8929000090,4,2.5,2,0,0,3,8,2014,0
8929000130,2,1.75,2,0,0,3,8,2014,0
8929000250,2,1.75,2,0,0,3,8,2014,0
8929000290,3,2.5,2,0,0,3,8,2014,0
8937500040,3,1.75,1,0,0,3,8,1968,0
8941500010,4,2.5,1,0,2,4,9,1977,0
8943600360,3,2.25,2,0,0,3,8,2010,0
8943600430,3,2.5,2,0,0,3,8,2008,0
8943600720,3,2.5,2,0,0,3,8,2011,0
8944290160,3,2,2,0,0,3,7,1985,0
8944310330,3,2.5,2,0,0,4,7,1989,0
8944460290,5,2.5,2,0,0,3,9,2006,0
8945000260,4,1,1,0,0,3,6,1962,0
8945100320,3,1.5,1,0,0,3,6,1962,0
8945100530,3,1,1,0,0,4,6,1962,0
8945300090,3,1,1,0,0,4,6,1963,0
8946400210,3,2.5,2,0,0,3,8,2001,0
8956000250,3,2.5,2,0,0,3,8,2009,0
8956200990,4,2.5,2,0,0,3,9,2014,0
8961950410,3,2,1.5,0,0,3,8,1998,0
8961970510,4,2.5,2,0,0,3,9,1999,0
8965460090,4,3,2,0,0,3,9,1995,0
8965500030,5,3.5,2,0,0,3,9,1985,0
9100000040,3,1.75,1,0,0,4,7,1979,0
9117100040,5,1.5,1,0,0,3,7,1968,0
9122001225,4,2.25,1,0,2,4,8,1958,0
9126100814,3,2,3,0,0,3,8,2014,0
9126101201,2,1,1,0,0,3,6,1917,0
9126101511,4,3,2.5,0,0,3,8,1905,2007
9136103027,2,1,1,0,0,3,7,1915,0
9136103130,2,1.5,1.5,0,0,3,7,1900,0
9144100007,3,2,1,0,0,3,10,2006,0
9144300120,3,1,1,0,0,5,7,1969,0
9151600055,4,2.75,2,0,0,4,8,1910,0
9161100730,4,3,1,0,0,5,7,1948,0
9169100175,4,2,1,0,0,4,7,1952,0
9169600096,2,1.5,1,0,2,3,8,1957,0
9183703045,4,2,1.5,0,0,4,7,1958,0
9188200505,4,2.5,2,0,0,3,7,2007,0
9194102188,4,3.5,2,0,2,3,8,1999,0
9197100263,3,1.75,1,0,0,3,7,1979,0
9201000610,4,2.25,1,0,2,5,8,1970,0
9206500250,4,4,2,0,0,3,10,2006,0
9206700060,4,2.5,2,0,0,3,10,1998,0
9206950200,2,2.5,1,0,0,3,8,2004,0
9209900270,2,1,1,0,0,3,7,1906,0
9209900315,3,1.5,1,0,0,3,6,1909,0
9211010330,4,2.5,2,0,0,3,8,2009,0
9211010840,4,2.5,2,0,0,3,8,2008,0
9211500150,3,1.75,1,0,0,4,7,1978,0
9211500520,3,1.75,1,0,0,3,7,1978,0
9212900180,4,2.5,2,0,0,5,7,1942,0
9214400120,2,1,1,0,0,3,7,1947,0
9222400565,2,1,1,0,0,5,7,1908,0
9238430300,4,1.75,1,0,0,3,8,1982,0
9238900616,3,1.75,1,0,0,4,8,1960,0
9262800255,2,1.75,1.5,0,0,4,6,1936,0
9262800294,3,1.75,1,0,0,4,7,1978,0
9264900660,4,2.5,1,0,0,3,8,1979,0
9264910900,4,2.5,1,0,0,3,8,1982,0
9264911550,3,3.25,2,0,0,3,8,1987,0
9264950410,4,2.5,2,0,0,3,9,1989,0
9264950420,4,2.5,2,0,0,3,9,1989,0
9264950600,3,3,2,0,0,3,9,1988,0
9264960340,4,2.5,2,0,0,3,9,1987,0
9265410090,3,1.75,2,0,0,3,7,1990,0
9268200315,3,2,1.5,0,0,5,7,1927,0
9268200484,4,2.5,2,0,0,3,9,2013,0
9268710390,2,2,1.5,0,0,3,7,1986,0
9268850140,4,2,3,0,0,3,7,2008,0
9268850160,4,2,3,0,0,3,7,2008,0
9268850290,3,2.25,3,0,0,3,8,2009,0
9268850360,4,2,3,0,0,3,7,2008,0
9268851020,4,3.5,2,0,2,3,8,2011,0
9272200090,4,4.5,2,0,4,4,11,1910,1977
9272201385,5,1,2,0,0,3,8,1918,0
9272201704,2,2.5,2,0,0,3,8,2009,0
9272202260,3,1,2,0,0,1,7,1908,0
9273200140,2,2.25,2,0,4,3,10,1991,0
9274200620,2,1.75,2,0,0,3,7,1912,0
9274202620,3,1.75,1.5,0,0,5,8,1931,0
9274203390,2,1.75,1,0,0,4,7,1908,0
9275700005,3,2.25,2,0,4,4,8,1983,0
9276200220,1,1,1,0,0,3,6,1920,0
9276200569,4,3.5,2,0,0,3,8,2006,0
9276201140,3,2,1,0,0,4,7,1966,0
9279700150,4,3.75,3,0,4,3,11,2003,0
9283800230,4,2.75,1,0,0,4,8,1958,1972
9284801100,3,1.5,1,0,0,2,7,1981,0
9284801435,4,1.75,1,0,2,5,7,1962,0
9285800590,3,1,1.5,0,0,5,7,1928,0
9286100300,3,2.5,2,0,0,3,8,2001,0
9286100320,3,2.5,2,0,0,3,8,2001,0
9290870040,4,2.5,2,0,0,3,10,1993,0
9294300070,4,2,1.5,0,1,3,7,1945,0
9297300500,2,1,1,0,2,3,7,1950,0
9297301055,2,1,1,0,0,3,7,1926,0
9297301065,3,1,1,0,2,4,9,1927,0
9297301580,3,1.75,1.5,0,2,3,7,1926,0
9301300215,3,3.25,2,0,2,3,10,2006,0
9310300300,5,1.75,1,0,0,4,8,1947,0
9319800050,4,2.5,2,0,0,3,8,2007,0
9320350020,4,3,2,0,0,3,9,2003,0
9320600090,3,1.5,1,0,0,3,7,1962,0
9320700090,4,2.25,1,0,0,4,7,1966,0
9320900420,3,1,1,0,0,4,6,1969,0
9320900610,3,1,1,0,0,3,6,1969,2009
9321010130,3,1.75,1,0,0,4,8,1985,0
9322800210,4,2.25,1,0,4,4,9,1938,0
9325200160,5,3.75,2,0,0,3,8,2014,0
9328500680,4,1.75,1,0,0,3,8,1974,0
9346700030,4,2,1,0,0,3,9,1978,0
9346700150,3,2.5,1,0,0,3,9,1978,0
9346980140,3,1.75,1,0,0,4,8,1977,0
9348700490,4,2.5,2,0,0,3,10,2003,0
9352900222,3,2.25,2,0,0,3,7,2007,0
9353300600,3,1.5,1,0,0,4,7,1966,0
9353300820,3,1,1,0,0,4,7,1961,0
9358000650,2,0.75,1,0,0,4,7,1916,0
9358001590,5,1,1.5,0,0,3,6,1917,0
9358400150,5,3.5,2,0,0,3,11,2006,0
9359100101,5,2.25,1,0,2,3,8,1959,0
9368700006,5,1.75,1,0,0,3,7,1959,0
9376301591,3,1.75,1.5,0,0,4,8,1931,0
9376301800,4,1.75,1,0,0,5,8,1912,0
9382200121,2,1,1,0,0,3,6,1950,0
9390700100,2,1.75,1,0,0,4,7,1923,0
9396700024,2,2.5,2,0,0,3,7,2007,0
9405800040,4,1.75,1.5,0,0,3,7,1906,0
9406450090,4,2.25,2,0,0,3,7,1998,0
9406520580,3,2.25,2,0,0,3,7,1994,0
9406521150,3,2.25,2,0,0,3,7,1995,0
9406521150,3,2.25,2,0,0,3,7,1995,0
9406530160,4,2.5,2,0,0,3,8,2005,0
9406540130,4,2.5,2,0,0,3,9,2000,0
9406550060,4,2.5,2,0,0,3,7,1994,0
9406590250,4,2.25,2,0,0,3,7,2009,0
9407001600,3,1.75,1,0,0,3,7,1979,0
9407001830,5,2,2,0,0,3,7,1980,0
9407100300,3,1,1,0,0,3,7,1970,1995
9407110680,3,1.5,2,0,0,3,7,1980,0
9407150100,3,2,1,0,0,3,7,1995,0
9407150250,3,2.5,2,0,0,3,7,1996,0
9407150310,4,2.5,2,0,0,5,7,1995,0
9407150360,5,2.5,2,0,0,3,7,1996,0
9412200330,3,1.75,1,0,0,4,7,1967,0
9412200730,3,1.5,1,0,0,4,7,1967,0
9412700550,3,2.5,1,0,0,3,7,1969,0
9413900035,4,3.25,2,0,0,3,10,2006,0
9414100030,4,3.25,1,0,2,3,9,1969,0
9414500200,4,1.75,1,0,0,4,7,1969,0
9416400020,3,2.75,2,0,0,3,8,2002,0
9421500150,3,1,1,0,0,3,8,1960,0
9429400060,3,2.5,2,0,0,3,8,2012,0
9429500146,3,2.5,1,0,0,2,9,1967,1996
9432750190,4,2.5,2,0,0,3,9,1996,0
9432900380,3,2.5,2,0,0,3,8,1996,0
9432900560,3,2.5,2,0,0,3,8,1991,0
9433000390,4,2.75,3,0,0,3,9,2014,0
9465910380,4,2.25,2,0,0,3,9,1991,0
9473200105,2,1,1.5,0,0,3,7,1911,0
9475710060,4,2.5,2,0,0,3,7,2001,0
9476200580,3,1,1,0,0,5,6,1944,0
9477000060,3,1.75,1,0,0,4,7,1967,0
9477100490,3,1.75,1,0,0,3,7,1968,0
9477201370,3,1.75,1,0,0,4,7,1976,0
9477201470,3,1,1,0,0,3,7,1977,0
9478500570,4,2.5,2,0,0,3,7,2008,0
9482700080,3,1.75,1,0,0,3,7,1925,0
9485700136,3,1,1,0,0,3,6,1959,0
9485700150,2,1,1,0,0,3,6,1955,0
9485800050,3,2.5,1,0,2,4,7,1981,0
9485910100,4,2.75,1,0,0,3,8,1977,0
9492500090,3,2.5,2,0,0,3,9,2014,0
9498200046,2,1,1,0,0,3,7,1949,0
9500900430,4,1.75,1,0,0,5,6,1958,0
9508850120,4,1.75,1,0,0,4,8,1981,0
9510300220,3,2.5,2,0,0,3,9,1994,0
9510400100,4,2.5,2,0,0,3,8,2007,0
9510860060,3,2.5,2,0,0,3,9,2003,0
9510900630,3,2.25,1,0,0,4,7,1973,0
9510900710,4,2.25,1,0,0,4,7,1972,0
9510970300,4,2.5,2,0,0,3,9,2005,0
9512000140,4,2.5,1,0,0,4,7,1960,0
9512200140,3,2,1,0,0,3,9,2012,0
9512500680,4,1.75,1,0,0,3,7,1968,0
9513900050,3,2,1,0,0,4,7,1985,0
9520900210,5,2.75,2,0,0,3,8,2015,0
9521100866,3,3.25,3,0,0,3,8,2008,0
9521101221,4,2,1.5,0,0,3,7,1901,0
9521101455,2,1,1,0,0,4,7,1916,0
9522350090,4,2.5,2,0,0,3,9,1993,0
9523100712,2,2.5,3,0,0,3,8,2008,0
9523102580,3,2.75,1.5,0,0,5,7,1926,0
9523103590,4,1,1.5,0,0,4,7,1912,0
9525600030,2,2.5,3,0,0,3,8,1981,0
9526600260,4,2.5,2.5,0,0,3,8,2008,0
9527000090,3,2.25,1,0,0,3,8,1977,0
9528100963,3,3,3,0,0,3,9,1998,0
9528101224,3,3.5,2,0,0,3,8,2003,0
9528102772,2,2,3,0,0,3,8,2000,0
9528102996,3,1.75,3,0,0,3,2014,8,0
9528104345,3,2.25,2,0,0,3,7,1999,0
9530101290,3,2,1,0,3,3,7,1926,0
9533600185,3,1.75,1,0,0,4,7,1953,0
9540100060,3,1.75,1,0,0,4,7,1954,0
9541800065,3,1.75,1,0,0,3,8,1958,0
9542000050,4,1.75,1,0,0,4,8,1959,0
9542100085,4,2.25,1,0,0,5,9,1965,0
9542100165,4,3,1,0,0,4,9,1960,0
9542300320,4,2.25,1,0,0,4,9,1964,0
9542400010,3,1.75,1.5,0,0,5,9,1959,0
9542400025,4,1.75,1.5,0,0,4,9,1962,0
9542801310,3,2.25,1,0,0,3,8,1978,0
9542850320,3,2.25,1,0,0,4,9,1977,0
9543000896,3,1.5,1,0,0,4,7,1950,0
9543000945,3,2.25,2,0,0,3,7,1997,0
9547200790,3,1.75,1.5,0,0,4,7,1909,0
9547201155,3,1,1.5,0,0,4,7,1910,0
9547202245,4,3,1.5,0,0,5,7,1916,0
9550200370,4,1,1.5,0,0,3,7,1921,0
9550200650,2,1.75,1,0,0,4,7,1903,0
9551201155,3,3.25,1.5,0,0,4,9,1909,0
9551201660,4,2.5,2,0,0,3,9,1905,2005
9552700550,3,2.5,2,0,0,3,8,1983,0
9552701000,4,2.25,2,0,0,4,8,1984,0
9554200105,4,2,1,0,0,5,8,1942,0
9558000100,5,2.5,2,0,0,3,9,2001,0
9558020840,4,2.5,2,0,0,3,8,2002,0
9558021010,4,2.5,2,0,0,3,8,2003,0
9558050450,3,2.5,2,0,0,3,9,2004,0
9560800390,3,2.25,2,0,0,3,8,1984,0
9564800145,3,1,1,0,0,3,7,1954,0
9567800435,4,1.75,1.5,0,0,4,7,1915,0
9578060470,3,2.5,2,0,0,3,8,2011,0
9808100150,5,3.75,1,0,1,3,11,2008,0
9808610190,4,2.5,2,0,0,3,10,1979,0
9808630120,3,2.5,2,0,3,4,9,1979,0
9809000020,5,2.25,2,0,0,4,9,1969,0
9818700645,3,1.75,1,0,0,3,7,1979,0
9822700285,4,1.5,1.5,0,0,3,7,1912,0
9826700707,3,2.5,3,0,0,3,8,2005,0
9826701345,3,2.5,2,0,0,4,7,1900,1993
9826701735,3,2,2,0,0,4,7,1902,0
9827700105,3,2,1.5,0,0,4,7,1900,0
9828201202,3,1.5,1.5,0,0,4,8,1929,0
9828201920,3,1,1,0,0,3,7,1945,0
9828202255,4,2.75,1,0,0,5,8,1920,0
9828701650,2,1,1,0,0,3,6,1946,0
9828701690,3,2,1,0,0,3,7,1907,2014
9828701745,2,1,1,0,0,2,6,1950,0
9828702513,2,2.25,2,0,0,3,8,2004,0
9828702588,3,2.5,3,0,0,3,9,2013,0
9828702895,4,1.75,1.5,0,0,3,7,1900,0
9829200250,3,2,2,0,4,3,10,1970,2014
9829200495,4,2.5,2,0,4,4,8,1928,0
9834200440,3,1.75,1,0,0,4,7,1924,0
9834200555,4,3.5,2,0,0,3,8,1992,0
9900000190,3,1,1,0,0,3,6,1943,0
